time,open,high,low,close,tick_volume,spread,real_volume,return,rsi,signal
2024-07-15 18:00:00,157.858,157.929,157.12,157.683,17426,68,0,,,0
2024-07-15 19:00:00,157.683,157.989,157.682,157.886,10408,68,0,0.0012873930607610884,,0
2024-07-15 20:00:00,157.885,157.906,157.811,157.821,5172,68,0,-0.0004116894468160215,,0
2024-07-15 21:00:00,157.82,157.952,157.802,157.888,3472,68,0,0.00042453158958566384,,0
2024-07-15 22:00:00,157.888,158.12,157.85,158.075,2992,68,0,0.0011843838670448914,,0
2024-07-15 23:00:00,158.07,158.079,157.968,158.045,588,68,0,-0.00018978333069741282,,0
2024-07-16 00:00:00,158.045,158.126,158.036,158.096,1897,68,0,0.0003226929039199522,,0
2024-07-16 01:00:00,158.096,158.222,158.032,158.12,3480,68,0,0.00015180649731805218,,0
2024-07-16 02:00:00,158.12,158.363,158.075,158.333,8364,68,0,0.0013470781684796762,,0
2024-07-16 03:00:00,158.333,158.6,158.322,158.495,8602,68,0,0.0010231600487580206,,0
2024-07-16 04:00:00,158.496,158.693,158.481,158.663,4424,68,0,0.0010599703460676402,,0
2024-07-16 05:00:00,158.664,158.677,158.558,158.602,3377,68,0,-0.0003844626661541062,,0
2024-07-16 06:00:00,158.602,158.693,158.582,158.607,3207,68,0,3.1525453651148894e-05,,0
2024-07-16 07:00:00,158.608,158.755,158.608,158.697,4085,68,0,0.0005674402769109133,88.2352941176468,-1
2024-07-16 08:00:00,158.697,158.715,158.433,158.54,6809,68,0,-0.0009893066661625927,78.89413351314838,-1
2024-07-16 09:00:00,158.539,158.543,158.324,158.465,10424,68,0,-0.0004730667339472028,71.36531365313652,-1
2024-07-16 10:00:00,158.465,158.557,158.415,158.438,7269,68,0,-0.0001703846275203924,73.42444950645304,-1
2024-07-16 11:00:00,158.438,158.466,158.301,158.378,5414,68,0,-0.0003786970297530168,68.7022900763347,0
2024-07-16 12:00:00,158.379,158.419,158.315,158.402,3599,68,0,0.000151536198209401,64.25457715780229,0
2024-07-16 13:00:00,158.401,158.426,158.289,158.31,2789,68,0,-0.0005808007474652488,60.95947063689032,0
2024-07-16 14:00:00,158.31,158.823,158.226,158.723,18057,68,0,0.002608805508180323,69.95544239337998,0
2024-07-16 15:00:00,158.723,158.773,158.498,158.604,13432,68,0,-0.0007497338129949238,64.5258103241297,0
2024-07-16 16:00:00,158.604,158.713,158.547,158.557,9660,68,0,-0.0002963355274774315,57.466666666666036,0
2024-07-16 17:00:00,158.557,158.618,158.504,158.54,5802,68,0,-0.0001072169629848796,51.66051660516553,0
2024-07-16 18:00:00,158.541,158.599,158.481,158.51,3997,68,0,-0.00018922669357890332,43.71405094494599,0
2024-07-16 19:00:00,158.51,158.522,158.398,158.439,3623,68,0,-0.0004479212667970467,43.35778321108367,0
2024-07-16 20:00:00,158.439,158.443,158.309,158.324,3582,68,0,-0.0007258313925231352,39.41660433807093,0
2024-07-16 21:00:00,158.324,158.399,158.287,158.356,4400,68,0,0.0002021171774335695,36.66927286942889,0
2024-07-16 22:00:00,158.357,158.383,158.288,158.332,3137,68,0,-0.000151557250751444,40.92495636998251,0
2024-07-16 23:00:00,158.335,158.336,158.244,158.296,668,68,0,-0.00022737033575015442,42.366757000902844,0
2024-07-17 00:00:00,158.295,158.358,158.276,158.308,2920,68,0,7.580734825896052e-05,44.04761904761917,0
2024-07-17 01:00:00,158.306,158.341,158.271,158.33,3201,68,0,0.0001389696035576371,47.722960151803925,0
2024-07-17 02:00:00,158.33,158.506,158.275,158.455,8581,68,0,0.0007894903050591484,52.2943722943734,0
2024-07-17 03:00:00,158.455,158.594,158.398,158.442,6492,68,0,-8.2042220188705e-05,56.133828996282645,-1
2024-07-17 04:00:00,158.441,158.444,158.327,158.382,3476,68,0,-0.0003786874692316422,26.41770401106487,-1
2024-07-17 05:00:00,158.382,158.42,158.291,158.344,2451,68,0,-0.00023992625424618108,29.750778816198647,-1
2024-07-17 06:00:00,158.345,158.355,158.185,158.186,3437,68,0,-0.0009978275147778382,25.36520584329429,-1
2024-07-17 07:00:00,158.186,158.205,157.839,157.86,8603,68,0,-0.0020608650575903997,17.984934086629508,-1
2024-07-17 08:00:00,157.86,158.062,157.671,157.785,18401,68,0,-0.00047510452299515116,17.253839205058952,-1
2024-07-17 09:00:00,157.784,157.801,156.977,157.043,34755,68,0,-0.004702601641474069,10.742407199100299,-1
2024-07-17 10:00:00,157.043,157.071,156.067,156.214,36450,68,0,-0.005278808988620987,7.664526484751235,-1
2024-07-17 11:00:00,156.214,156.563,156.071,156.384,33234,68,0,0.0010882507329688096,12.509505703422235,-1
2024-07-17 12:00:00,156.385,156.706,156.191,156.705,16819,68,0,0.0020526396562310367,22.20703792278863,-1
2024-07-17 13:00:00,156.705,156.764,156.318,156.48,13246,68,0,-0.0014358188953768058,20.86007702182347,-1
2024-07-17 14:00:00,156.48,156.711,156.427,156.535,18170,68,0,0.0003514826175869956,21.93732193732268,-1
2024-07-17 15:00:00,156.534,156.597,156.116,156.246,28492,68,0,-0.001846232471971021,19.58552247519009,-1
2024-07-17 16:00:00,156.246,156.604,156.223,156.467,20728,68,0,0.0014144362095669383,21.777399204997565,-1
2024-07-17 17:00:00,156.466,156.604,156.453,156.533,10949,68,0,0.00042181418446052277,23.300699300699137,-1
2024-07-17 18:00:00,156.532,156.561,156.158,156.27,11065,68,0,-0.0016801568998229266,22.048703017469563,-1
2024-07-17 19:00:00,156.269,156.444,156.156,156.432,8532,68,0,0.0010366673065846932,25.499743721168286,-1
2024-07-17 20:00:00,156.432,156.459,156.059,156.075,8907,68,0,-0.0022821417612765016,24.26237503047996,-1
2024-07-17 21:00:00,156.076,156.206,156.022,156.153,5863,68,0,0.0004997597308986634,27.84842979496456,-1
2024-07-17 22:00:00,156.153,156.314,156.134,156.167,4321,68,0,8.965565823260135e-05,28.665611814345908,-1
2024-07-17 23:00:00,156.167,156.169,156.101,156.134,1578,68,0,-0.00021131224906678625,35.25786571521212,-1
2024-07-18 00:00:00,156.133,156.241,155.954,156.128,11097,68,0,-3.8428529340217565e-05,48.097345132743065,-1
2024-07-18 01:00:00,156.127,156.174,155.334,155.642,34721,68,0,-0.0031128304980527766,35.59782608695667,-1
2024-07-18 02:00:00,155.643,155.807,155.427,155.706,24892,68,0,0.0004112000616800504,28.460543337644665,-1
2024-07-18 03:00:00,155.706,156.27,155.688,156.224,15741,68,0,0.003326782526042571,45.09954058192943,1
2024-07-18 04:00:00,156.223,156.411,156.157,156.282,10557,68,0,0.00037126177796009685,45.1625239005738,1
2024-07-18 05:00:00,156.281,156.54,156.261,156.404,6349,68,0,0.0007806401249024209,53.22712418300634,1
2024-07-18 06:00:00,156.404,156.504,156.142,156.311,11703,68,0,-0.0005946139484922508,46.63793103448254,1
2024-07-18 07:00:00,156.31,156.423,155.76,155.998,16136,68,0,-0.0020024182559129633,39.57927541877676,1
2024-07-18 08:00:00,155.998,156.379,155.959,156.09,15910,68,0,0.0005897511506558484,46.24373956594312,1
2024-07-18 09:00:00,156.091,156.223,155.884,156.216,18067,68,0,0.0008072266000385131,45.42372881355984,1
2024-07-18 10:00:00,156.217,156.557,156.141,156.432,17274,68,0,0.001382700875710352,58.04416403785479,1
2024-07-18 11:00:00,156.431,156.47,156.271,156.454,10186,68,0,0.00014063618696957825,56.957928802589244,1
2024-07-18 12:00:00,156.454,156.464,156.286,156.363,6761,68,0,-0.0005816406100196403,54.374999999999886,1
2024-07-18 13:00:00,156.363,156.494,156.349,156.462,5091,68,0,0.0006331421116247959,57.111882046834374,1
2024-07-18 14:00:00,156.462,156.55,156.146,156.402,18516,68,0,-0.0003834796947501662,55.805084745762706,1
2024-07-18 15:00:00,156.403,156.666,156.287,156.556,20199,68,0,0.0009846421401262795,72.53451676528584,1
2024-07-18 16:00:00,156.556,156.741,156.47,156.723,15693,68,0,0.0010667109532691565,73.86203660253395,1
2024-07-18 17:00:00,156.723,156.949,156.664,156.943,14807,68,0,0.001403750566285833,69.61265684669942,1
2024-07-18 18:00:00,156.943,157.125,156.84,157.112,8641,68,0,0.001076824069885074,71.3477366255138,1
2024-07-18 19:00:00,157.113,157.193,157.059,157.157,6719,68,0,0.000286419878812616,70.16604177825376,1
2024-07-18 20:00:00,157.157,157.294,157.116,157.252,4674,68,0,0.0006044910503508749,75.17388978063066,1
2024-07-18 21:00:00,157.252,157.368,157.25,157.331,4068,68,0,0.0005023783481290511,90.76452599388327,1
2024-07-18 22:00:00,157.331,157.365,157.312,157.343,1719,68,0,7.62723175979918e-05,90.28938906752349,1
2024-07-18 23:00:00,157.337,157.339,157.297,157.326,355,68,0,-0.00010804420914811708,88.38174273858876,1
2024-07-19 00:00:00,157.322,157.322,157.223,157.234,6454,68,0,-0.0005847730190813305,80.33282904689936,1
2024-07-19 01:00:00,157.234,157.252,157.08,157.145,4976,68,0,-0.000566035335868853,74.87401007919408,1
2024-07-19 02:00:00,157.145,157.386,157.033,157.18,15510,68,0,0.00022272423557856413,80.64516129032354,1
2024-07-19 03:00:00,157.179,157.501,157.167,157.425,10491,68,0,0.0015587224837765312,82.55578093306397,1
2024-07-19 04:00:00,157.426,157.489,157.31,157.387,7590,68,0,-0.0002413847864063401,83.80233356211454,1
2024-07-19 05:00:00,157.387,157.414,157.295,157.343,3919,68,0,-0.00027956565662989874,79.21306607275388,1
2024-07-19 06:00:00,157.343,157.447,157.328,157.445,2710,68,0,0.0006482652548889245,78.1591263650542,1
2024-07-19 07:00:00,157.445,157.829,157.441,157.74,11626,68,0,0.0018736701705357461,79.36624907885032,1
2024-07-19 08:00:00,157.74,157.792,157.1,157.23,16415,68,0,-0.003233168505135109,53.474676089516855,1
2024-07-19 09:00:00,157.23,157.525,156.923,157.288,27415,68,0,0.00036888634484522065,53.82817066043241,1
2024-07-19 10:00:00,157.287,157.389,157.129,157.228,11963,68,0,-0.00038146584609122236,49.28400954653937,-1
2024-07-19 11:00:00,157.228,157.406,157.114,157.334,7419,68,0,0.0006741801714706952,50.08807985907264,-1
2024-07-19 12:00:00,157.334,157.546,157.333,157.424,6175,68,0,0.0005720314744428467,52.27400336889429,-1
2024-07-19 13:00:00,157.423,157.505,157.297,157.437,5798,68,0,8.257953044021882e-05,53.12324141812082,-1
2024-07-19 14:00:00,157.436,157.662,157.391,157.641,11257,68,0,0.0012957563977971098,60.772895712016094,-1
2024-07-19 15:00:00,157.641,157.664,157.38,157.479,17059,68,0,-0.0010276514358572575,58.511722731906104,-1
2024-07-19 16:00:00,157.479,157.499,157.23,157.307,14365,68,0,-0.0010922091199463413,53.02525011910378,-1
2024-07-19 17:00:00,157.308,157.422,157.245,157.357,9203,68,0,0.00031784980960813947,48.214285714285474,-1
2024-07-19 18:00:00,157.356,157.407,157.31,157.38,4421,68,0,0.00014616445407567014,49.814716781365675,-1
2024-07-19 19:00:00,157.38,157.394,157.322,157.381,3964,68,0,6.3540475283563325e-06,51.029252437703406,-1
