time,open,high,low,close,tick_volume,spread,real_volume,return,rsi,signal
2024-07-16 19:00:00,1.08861,1.08896,1.08849,1.0889199999999999,2633,55,0,0.00028476681272437965,49.06542056074668,0
2024-07-16 20:00:00,1.0889199999999999,1.08946,1.08876,1.08931,2214,55,0,0.00035815303236241824,52.52225519287848,0
2024-07-16 21:00:00,1.0893,1.09001,1.08925,1.0899,2697,55,0,0.0005416272686380452,59.5100864553314,0
2024-07-16 22:00:00,1.0899,1.08999,1.08954,1.08966,1370,55,0,-0.00022020368841180193,57.46164574616533,0
2024-07-16 23:00:00,1.08964,1.08975,1.08961,1.08967,883,55,0,9.177174531416199e-06,50.081833060555184,0
2024-07-17 00:00:00,1.08968,1.08992,1.08948,1.08992,1330,55,0,0.00022942725779362405,51.27795527156501,0
2024-07-17 01:00:00,1.08992,1.09001,1.08974,1.08993,1024,55,0,9.174985320159479e-06,53.399668325041645,0
2024-07-17 02:00:00,1.08993,1.09001,1.0893,1.08949,2369,55,0,-0.000403695650179392,48.97959183673498,0
2024-07-17 03:00:00,1.08949,1.09001,1.08928,1.08996,1983,55,0,0.000431394505686189,50.22970903522186,1
2024-07-17 04:00:00,1.08996,1.09042,1.08983,1.09016,1515,55,0,0.00018349297221909033,75.65217391304293,1
2024-07-17 05:00:00,1.09016,1.09036,1.08978,1.09035,1549,55,0,0.0001742863432889763,75.4385964912273,1
2024-07-17 06:00:00,1.09035,1.09039,1.08992,1.09003,1037,55,0,-0.0002934837437519322,77.47747747747883,1
2024-07-17 07:00:00,1.09003,1.09043,1.08982,1.09017,2050,55,0,0.00012843683201380074,74.93734335839837,1
2024-07-17 08:00:00,1.09016,1.09027,1.08948,1.08949,5753,55,0,-0.0006237559279745897,60.377358490566436,1
2024-07-17 09:00:00,1.08949,1.09107,1.08923,1.09057,8567,55,0,0.0009912895024277724,66.46706586826511,1
2024-07-17 10:00:00,1.09057,1.09411,1.09048,1.09392,9934,55,0,0.003071788147482435,78.92095357591037,1
2024-07-17 11:00:00,1.09392,1.09423,1.09332,1.09411,9428,55,0,0.0001736872897468711,77.80713342140047,1
2024-07-17 12:00:00,1.09411,1.09422,1.09275,1.0928,5163,55,0,-0.0011973201963239033,68.17129629629682,1
2024-07-17 13:00:00,1.0928,1.09393,1.09263,1.0932,5618,55,0,0.00036603221083453263,69.54595791805188,1
2024-07-17 14:00:00,1.0932,1.09412,1.09293,1.09397,7021,55,0,0.0007043541895355165,71.20418848167657,1
2024-07-17 15:00:00,1.09397,1.09454,1.09328,1.0936,10774,55,0,-0.0003382176842146034,68.51664984863719,1
2024-07-17 16:00:00,1.09359,1.0936,1.09287,1.09297,10579,55,0,-0.0005760790051205777,67.22772277227725,1
2024-07-17 17:00:00,1.09297,1.09334,1.09249,1.09298,6430,55,0,9.149381959394631e-06,65.66390041493808,1
2024-07-17 18:00:00,1.09298,1.0930900000000001,1.09209,1.0927,5226,55,0,-0.00025618035096708347,63.065843621399175,1
2024-07-17 19:00:00,1.09269,1.09337,1.09255,1.09286,4033,55,0,0.00014642628351779763,62.951496388028986,1
2024-07-17 20:00:00,1.09286,1.09367,1.09276,1.09341,3440,55,0,0.0005032666581263889,67.03629032258007,1
2024-07-17 21:00:00,1.09341,1.0937000000000001,1.0932,1.09334,4144,55,0,-6.401990104354383e-05,66.09137055837488,1
2024-07-17 22:00:00,1.09334,1.09373,1.09324,1.09368,1467,55,0,0.00031097371357491355,72.02944269190252,1
2024-07-17 23:00:00,1.09368,1.09368,1.09357,1.09358,213,55,0,-9.143442323167328e-05,67.64361078546251,-1
2024-07-18 00:00:00,1.09358,1.0937000000000001,1.09355,1.09369,823,55,0,0.00010058706267490614,47.82608695652228,-1
2024-07-18 01:00:00,1.09369,1.09382,1.09359,1.09375,1717,55,0,5.486015232825103e-05,46.51162790697774,-1
2024-07-18 02:00:00,1.09375,1.09379,1.09338,1.09343,2416,55,0,-0.00029257142857153084,57.55395683453045,-1
2024-07-18 03:00:00,1.09343,1.09363,1.09313,1.09315,3120,55,0,-0.00025607492020507383,49.38271604938421,-1
2024-07-18 04:00:00,1.09315,1.09331,1.09295,1.09324,1818,55,0,8.233087865328059e-05,39.169139465873904,-1
2024-07-18 05:00:00,1.09324,1.09338,1.09295,1.09301,1721,55,0,-0.00021038381325233502,40.866873065017074,-1
2024-07-18 06:00:00,1.093,1.09336,1.0929,1.09308,1600,55,0,6.404332988729777e-05,52.05992509363402,-1
2024-07-18 07:00:00,1.0930900000000001,1.09354,1.093,1.09343,2413,55,0,0.0003201961430085998,57.4750830564764,-1
2024-07-18 08:00:00,1.09343,1.09346,1.09249,1.09285,4907,55,0,-0.0005304409061391846,52.265861027192116,-1
2024-07-18 09:00:00,1.09285,1.09324,1.09235,1.09287,7187,55,0,1.8300773207524657e-05,50.15772870662567,-1
2024-07-18 10:00:00,1.09287,1.09361,1.09263,1.09279,5458,55,0,-7.320175318203948e-05,38.5185185185151,-1
2024-07-18 11:00:00,1.09279,1.0929,1.09245,1.09282,3476,55,0,2.7452667026528488e-05,40.22556390977095,-1
2024-07-18 12:00:00,1.09282,1.09335,1.09259,1.09303,3518,55,0,0.0001921633937886913,37.154150197625015,-1
2024-07-18 13:00:00,1.09303,1.09304,1.09235,1.0924800000000001,3175,55,0,-0.0005031883845821872,31.54362416107162,-1
2024-07-18 14:00:00,1.09249,1.09342,1.0921,1.09257,10859,55,0,8.238137082594577e-05,31.08108108107571,-1
2024-07-18 15:00:00,1.09257,1.09263,1.09047,1.09086,11338,55,0,-0.001565117109201375,18.655097613877714,-1
2024-07-18 16:00:00,1.09086,1.09139,1.09022,1.09121,10104,55,0,0.0003208477714831126,26.077586206894196,-1
2024-07-18 17:00:00,1.09121,1.09156,1.09023,1.09095,8739,55,0,-0.00023826761118384,26.190476190473333,-1
2024-07-18 18:00:00,1.09095,1.0913599999999999,1.09083,1.09133,5522,55,0,0.00034832027132303267,30.549898167002553,-1
2024-07-18 19:00:00,1.09133,1.09137,1.0904,1.09043,3795,55,0,-0.0008246818102680686,26.88172043010418,-1
2024-07-18 20:00:00,1.09043,1.09048,1.08929,1.08963,3848,55,0,-0.0007336555303870673,22.662440570519664,-1
2024-07-18 21:00:00,1.08963,1.08972,1.0891,1.08944,4861,55,0,-0.00017437111680118633,17.560975609753612,-1
2024-07-18 22:00:00,1.08944,1.0896,1.08925,1.0894,1162,55,0,-3.671611102951111e-05,19.251336898392353,-1
2024-07-18 23:00:00,1.08939,1.08968,1.08936,1.0895299999999999,572,55,0,0.00011933174224343368,20.80419580419334,-1
2024-07-19 00:00:00,1.08952,1.08974,1.08937,1.08949,1052,55,0,-3.671307811603519e-05,20.950704225350606,-1
2024-07-19 01:00:00,1.0895,1.08991,1.0894,1.08976,988,55,0,0.00024782237560683207,24.155405405404494,-1
2024-07-19 02:00:00,1.08976,1.08977,1.08881,1.08894,2876,55,0,-0.0007524592570841149,18.68300153139164,-1
2024-07-19 03:00:00,1.08894,1.08921,1.08836,1.0884800000000001,2686,55,0,-0.0004224291512846534,18.944099378879827,-1
2024-07-19 04:00:00,1.08849,1.08895,1.08844,1.0889199999999999,2303,55,0,0.0004042334264293679,23.122238586152633,-1
2024-07-19 05:00:00,1.0889199999999999,1.08895,1.08851,1.08856,1779,55,0,-0.00033060279910357426,28.86029411764433,-1
2024-07-19 06:00:00,1.08856,1.08869,1.08834,1.08844,1183,55,0,-0.00011023737782012155,23.41650671784602,-1
2024-07-19 07:00:00,1.08844,1.08877,1.08819,1.08862,1972,55,0,0.00016537429715901553,27.29044834307375,-1
2024-07-19 08:00:00,1.08862,1.08869,1.08806,1.08823,5011,55,0,-0.00035825173154990786,19.844357976649192,-1
2024-07-19 09:00:00,1.08823,1.08878,1.08789,1.08852,8446,55,0,0.00026648778291349373,28.91832229580038,-1
2024-07-19 10:00:00,1.08851,1.08851,1.08734,1.08764,7472,55,0,-0.0008084371440120197,28.416485900211057,-1
2024-07-19 11:00:00,1.08764,1.08819,1.08749,1.08777,4688,55,0,0.00011952484277877318,31.64835164834672,-1
2024-07-19 12:00:00,1.08777,1.08837,1.08747,1.08814,4987,55,0,0.00034014543515659135,37.090163934425746,-1
2024-07-19 13:00:00,1.08814,1.08905,1.08803,1.08904,4384,55,0,0.0008270994541141885,45.66371681415963,1
2024-07-19 14:00:00,1.08905,1.08913,1.08817,1.08863,5948,55,0,-0.00037647836626752973,42.85714285714128,1
2024-07-19 15:00:00,1.08863,1.0887,1.0878700000000001,1.08788,8386,55,0,-0.0006889393090397933,35.538461538459146,1
2024-07-19 16:00:00,1.08788,1.08872,1.08766,1.0887,7988,55,0,0.0007537596058388996,48.15384615384581,1
2024-07-19 17:00:00,1.0887,1.08874,1.08808,1.08853,4353,55,0,-0.0001561495361440679,50.40257648953211,1
2024-07-19 18:00:00,1.08853,1.08885,1.08813,1.08822,3478,55,0,-0.00028478774126572404,44.243421052631874,1
2024-07-19 19:00:00,1.08822,1.08827,1.08781,1.08812,3401,55,0,-9.189318336366714e-05,46.21993127147751,1
2024-07-19 20:00:00,1.08811,1.08819,1.0873,1.0876,3211,55,0,-0.0004778884681837514,43.24758842443578,1
2024-07-19 21:00:00,1.0876,1.08795,1.08742,1.08766,3100,55,0,5.516734093435893e-05,42.13114754098511,1
2024-07-19 22:00:00,1.08766,1.08825,1.08764,1.08804,2098,55,0,0.00034937388522138235,48.440065681443926,1
2024-07-22 00:00:00,1.0883099999999999,1.08977,1.0883,1.08971,1811,55,0,0.0015348700415427352,57.965194109772256,1
2024-07-22 01:00:00,1.08971,1.09001,1.08956,1.08961,2708,55,0,-9.176753448159047e-05,64.72346786248085,1
2024-07-22 02:00:00,1.08961,1.0897000000000001,1.08897,1.08912,2899,55,0,-0.00044970218702089504,59.574468085107384,1
2024-07-22 03:00:00,1.08911,1.08923,1.0882,1.08839,2552,55,0,-0.0006702659027473246,51.68690958164545,1
2024-07-22 04:00:00,1.08839,1.08927,1.08819,1.08901,2689,55,0,0.0005696487472321987,49.78962131837326,1
2024-07-22 05:00:00,1.08901,1.08911,1.0888,1.08888,1436,55,0,-0.00011937447773657794,51.82481751824872,1
2024-07-22 06:00:00,1.08888,1.089,1.08843,1.0884800000000001,1430,55,0,-0.0003673499375504985,54.61538461538569,1
2024-07-22 07:00:00,1.0884800000000001,1.0885,1.08798,1.0882,2089,55,0,-0.0002572394531824562,45.80536912751738,1
2024-07-22 08:00:00,1.0882,1.08875,1.08762,1.08783,6721,55,0,-0.00034001102738467903,44.318181818182595,1
2024-07-22 09:00:00,1.08783,1.08853,1.08777,1.08845,7270,55,0,0.0005699419946130213,51.777434312209834,1
2024-07-22 10:00:00,1.08845,1.08898,1.08821,1.08854,4489,55,0,8.268638890185365e-05,53.250773993808664,1
2024-07-22 11:00:00,1.08854,1.08927,1.08843,1.08891,3609,55,0,0.0003399048266485849,60.38034865293294,1
2024-07-22 12:00:00,1.0889,1.08901,1.08827,1.08867,4103,55,0,-0.00022040389012867312,57.78120184899825,1
2024-07-22 13:00:00,1.08867,1.08885,1.08812,1.0883,3995,55,0,-0.00033986423801513066,52.00617283950731,1
2024-07-22 14:00:00,1.0883,1.08859,1.08723,1.08754,6019,55,0,-0.0006983368556464642,30.520646319569337,-1
2024-07-22 15:00:00,1.08754,1.08836,1.08725,1.08778,6100,55,0,0.00022068153815024694,33.97548161120871,-1
2024-07-22 16:00:00,1.08778,1.0883,1.08703,1.08819,6866,55,0,0.00037691444961307496,41.74067495559452,-1
2024-07-22 17:00:00,1.08819,1.08836,1.0874,1.08771,5522,55,0,-0.0004410994403550861,43.68029739776958,-1
2024-07-22 18:00:00,1.08771,1.08841,1.08761,1.08835,3602,55,0,0.000588392126577908,43.888888888888005,1
2024-07-22 19:00:00,1.08835,1.0889,1.08835,1.08875,3358,55,0,0.0003675288280426958,48.853615520282574,1
2024-07-22 20:00:00,1.08875,1.08877,1.0885,1.08867,2414,55,0,-7.347876004604181e-05,51.77570093457848,1
2024-07-22 21:00:00,1.08868,1.08869,1.0883,1.08845,1950,55,0,-0.00020208143881994545,52.36294896030094,1
2024-07-22 22:00:00,1.08845,1.08891,1.08836,1.08883,1313,55,0,0.0003491203086958272,59.43396226414897,1
2024-07-22 23:00:00,1.08882,1.08913,1.08849,1.08876,3009,55,0,-6.428919115020193e-05,53.26315789473671,1
2024-07-23 00:00:00,1.08875,1.08898,1.08875,1.08883,633,55,0,6.429332451607372e-05,53.06553911204933,1
2024-07-23 01:00:00,1.08883,1.08889,1.08862,1.08863,688,55,0,-0.00018368340328611676,46.92982456140325,1
2024-07-23 02:00:00,1.08863,1.08898,1.08844,1.0887,2376,55,0,6.430100217702517e-05,50.341685649202404,1
2024-07-23 03:00:00,1.0887,1.08914,1.08847,1.0886,2834,55,0,-9.185266832001382e-05,53.64077669902822,1
2024-07-23 04:00:00,1.0886,1.0890900000000001,1.08856,1.08893,2012,55,0,0.00030314164982536695,68.83468834688138,1
2024-07-23 05:00:00,1.08893,1.0894,1.0889199999999999,1.08915,1698,55,0,0.0002020331885430604,68.66485013623848,1
2024-07-23 06:00:00,1.08915,1.08922,1.08879,1.08881,1310,55,0,-0.0003121700408575956,58.61111111111084,1
2024-07-23 07:00:00,1.08881,1.08885,1.08854,1.08873,1557,55,0,-7.347471092300495e-05,65.93749999999766,1
2024-07-23 08:00:00,1.08873,1.08876,1.08766,1.08822,3433,55,0,-0.00046843570031140924,47.882736156352784,1
2024-07-23 09:00:00,1.08822,1.08858,1.08712,1.08735,6286,55,0,-0.0007994706952637598,30.225988700565807,-1
2024-07-23 10:00:00,1.08735,1.08798,1.08653,1.08751,5573,55,0,0.00014714673288263036,33.977900552486304,-1
2024-07-23 11:00:00,1.08751,1.08757,1.08633,1.08646,4223,55,0,-0.0009655083631414652,27.64044943820329,-1
2024-07-23 12:00:00,1.08646,1.08663,1.08538,1.08588,6201,55,0,-0.0005338438598752049,18.27956989247332,-1
2024-07-23 13:00:00,1.08588,1.08658,1.08534,1.08545,4498,55,0,-0.0003959921906655506,16.966067864271935,-1
2024-07-23 14:00:00,1.08545,1.0861,1.08521,1.08533,5437,55,0,-0.00011055322677244739,15.415019762845702,-1
2024-07-23 15:00:00,1.08532,1.08535,1.0843099999999999,1.08465,6430,55,0,-0.0006265375507910065,14.079422382671268,-1
2024-07-23 16:00:00,1.08465,1.08526,1.08412,1.08421,6823,55,0,-0.0004056608122435801,12.013536379018248,-1
2024-07-23 17:00:00,1.0842,1.0855,1.08419,1.08515,4844,55,0,0.0008669907121314768,24.444444444445764,-1
2024-07-23 18:00:00,1.08516,1.08552,1.08491,1.08507,3774,55,0,-7.372252683968128e-05,20.30769230769431,-1
2024-07-23 19:00:00,1.08507,1.08538,1.08479,1.08504,3538,55,0,-2.7647985844203582e-05,17.432646592710867,-1
2024-07-23 20:00:00,1.08504,1.08528,1.08486,1.08495,2831,55,0,-8.294625082938545e-05,18.151815181519297,-1
2024-07-23 21:00:00,1.08495,1.08498,1.08465,1.08481,1788,55,0,-0.0001290382045255889,17.97385620915162,-1
2024-07-23 22:00:00,1.08481,1.08535,1.08467,1.08512,1380,55,0,0.0002857643273936894,23.81756756756924,-1
2024-07-23 23:00:00,1.08515,1.0852,1.08508,1.08519,291,55,0,6.450899439691682e-05,28.906250000001563,-1
2024-07-24 00:00:00,1.08519,1.0852,1.08467,1.0848200000000001,1638,55,0,-0.00034095411863355185,24.765478424017644,-1
2024-07-24 01:00:00,1.0848200000000001,1.08494,1.08459,1.0847,874,55,0,-0.00011061742961981924,30.000000000002018,1
2024-07-24 02:00:00,1.0847,1.08476,1.0843,1.08441,1648,55,0,-0.0002673550290401838,32.1167883211708,1
2024-07-24 03:00:00,1.08441,1.08476,1.08432,1.08456,2570,55,0,0.00013832406562075406,38.38120104438635,1
2024-07-24 04:00:00,1.08456,1.08456,1.0839,1.08402,1746,55,0,-0.0004978977649922056,34.588235294118874,1
2024-07-24 05:00:00,1.08403,1.08429,1.084,1.08425,1776,55,0,0.0002121732071362903,44.736842105263776,1
2024-07-24 06:00:00,1.08425,1.08449,1.08406,1.08441,2230,55,0,0.00014756744293298318,52.84090909091178,1
2024-07-24 07:00:00,1.08441,1.08505,1.08439,1.08499,2161,55,0,0.0005348530537341301,47.468354430377076,1
2024-07-24 08:00:00,1.08499,1.08499,1.08398,1.08405,3949,55,0,-0.0008663674319578929,37.31343283581966,1
2024-07-24 09:00:00,1.08406,1.08513,1.0823,1.08267,9808,55,0,-0.0012730040127300057,27.932960893853476,-1
2024-07-24 10:00:00,1.08267,1.08348,1.08232,1.08323,7204,55,0,0.0005172397868231648,35.273972602737345,-1
2024-07-24 11:00:00,1.08323,1.08385,1.08296,1.0838,4697,55,0,0.0005262040379236943,41.94577352472096,-1
2024-07-24 12:00:00,1.0838,1.08436,1.08373,1.084,3754,55,0,0.00018453589223099698,40.90909090909042,1
2024-07-24 13:00:00,1.084,1.08462,1.08359,1.08434,4577,55,0,0.0003136531365313111,43.39035769828884,1
2024-07-24 14:00:00,1.08434,1.08566,1.08428,1.08555,6516,55,0,0.00111588616116709,55.020632737276,1
2024-07-24 15:00:00,1.08555,1.08603,1.08487,1.08516,12229,55,0,-0.00035926488876614204,53.05039787798359,1
2024-07-24 16:00:00,1.08516,1.0864,1.08478,1.0851,11335,55,0,-5.529138560211866e-05,54.719562243501265,1
2024-07-24 17:00:00,1.0851,1.0855,1.08489,1.08501,5443,55,0,-8.294166436262351e-05,53.103448275862604,1
2024-07-24 18:00:00,1.08502,1.08503,1.08448,1.0848200000000001,4066,55,0,-0.00017511359342303745,55.7971014492766,1
2024-07-24 19:00:00,1.0848200000000001,1.08522,1.0843099999999999,1.08436,3516,55,0,-0.0004240334802088075,50.771388499299135,1
2024-07-24 20:00:00,1.08436,1.08436,1.0834,1.08348,4006,55,0,-0.0008115386034158734,44.076433121018255,1
2024-07-24 21:00:00,1.08348,1.08399,1.08331,1.08361,3840,55,0,0.00011998375604527212,40.67567567567591,1
2024-07-24 22:00:00,1.08361,1.08375,1.08352,1.08371,1427,55,0,9.228412436201872e-05,47.408536585365766,1
2024-07-24 23:00:00,1.0836999999999999,1.08386,1.0836999999999999,1.08379,198,55,0,7.382048703075128e-05,60.64638783269963,1
2024-07-25 00:00:00,1.08378,1.08396,1.08352,1.08367,1225,55,0,-0.00011072255695299127,54.564315352696795,-1
2024-07-25 01:00:00,1.08367,1.08373,1.08348,1.08354,1285,55,0,-0.000119962719277944,47.031963470317976,-1
2024-07-25 02:00:00,1.08354,1.08386,1.08322,1.08368,3882,55,0,0.00012920612067857107,46.29629629629525,-1
2024-07-25 03:00:00,1.08368,1.08402,1.08346,1.08354,3322,55,0,-0.0001291894286136186,40.291262135921,-1
2024-07-25 04:00:00,1.08353,1.08389,1.08336,1.08369,2710,55,0,0.00013843512929856416,19.607843137258172,1
2024-07-25 05:00:00,1.08369,1.08413,1.08362,1.08401,2157,55,0,0.00029528739768736045,30.769230769231342,1
2024-07-25 06:00:00,1.08401,1.08408,1.08351,1.08373,1762,55,0,-0.0002583002001824708,28.66043613707322,1
2024-07-25 07:00:00,1.08373,1.08429,1.08355,1.08424,2574,55,0,0.0004705969198970372,39.39393939394032,1
2024-07-25 08:00:00,1.08424,1.08424,1.08308,1.08321,4584,55,0,-0.0009499741754593893,31.99105145413826,1
2024-07-25 09:00:00,1.08321,1.08505,1.08256,1.08462,10533,55,0,0.0013016866535573435,52.398523985239194,1
2024-07-25 10:00:00,1.08462,1.08551,1.08406,1.08433,10797,55,0,-0.0002673747487598188,58.79917184265049,1
2024-07-25 11:00:00,1.08433,1.08531,1.08412,1.08488,6296,55,0,0.0005072256600850977,62.09523809523915,1
2024-07-25 12:00:00,1.08489,1.08562,1.08453,1.08487,5139,55,0,-9.217609320932851e-06,61.240310077519744,1
2024-07-25 13:00:00,1.08487,1.0851,1.0841,1.0843099999999999,5035,55,0,-0.000516190880013423,54.60992907801281,1
2024-07-25 14:00:00,1.0843,1.08523,1.08335,1.0847,17725,55,0,0.0003596757384882743,58.71404399323242,1
2024-07-25 15:00:00,1.0847,1.0848,1.08275,1.08364,13433,55,0,-0.0009772287268369206,50.730994152046684,1
2024-07-25 16:00:00,1.08364,1.08542,1.08336,1.0852,12381,55,0,0.001439592484588914,59.20096852300205,1
2024-07-25 17:00:00,1.0852,1.0862,1.08517,1.08572,8178,55,0,0.0004791743457428499,62.615740740740854,1
2024-07-25 18:00:00,1.08572,1.08608,1.08538,1.08593,6295,55,0,0.00019342003463140856,62.87356321839069,1
2024-07-25 19:00:00,1.08593,1.08673,1.08512,1.08516,5276,55,0,-0.0007090696453732059,56.2841530054641,1
2024-07-25 20:00:00,1.08516,1.08521,1.08451,1.08452,4278,55,0,-0.0005897747797559694,54.153522607780225,1
2024-07-25 21:00:00,1.08452,1.0851,1.08427,1.08432,3943,55,0,-0.00018441338103492022,50.43478260869486,1
2024-07-25 22:00:00,1.08432,1.08437,1.08408,1.08427,1241,55,0,-4.611184890057629e-05,56.447688564476984,1
2024-07-25 23:00:00,1.08429,1.08444,1.08429,1.0843099999999999,336,55,0,3.689118024086113e-05,47.73722627737211,-1
2024-07-26 00:00:00,1.0843099999999999,1.08458,1.08412,1.08443,1036,55,0,0.00011066945799642625,50.748502994011844,-1
2024-07-26 01:00:00,1.08443,1.08487,1.08442,1.08486,1758,55,0,0.0003965216749812761,49.84756097560877,-1
2024-07-26 02:00:00,1.08487,1.08528,1.08486,1.08513,2904,55,0,0.0002488800398208202,51.90615835777064,1
2024-07-26 03:00:00,1.08513,1.08568,1.08493,1.0855299999999999,2863,55,0,0.00036861942808696924,59.159159159158996,1
2024-07-26 04:00:00,1.0855299999999999,1.08578,1.0852,1.08526,1988,55,0,-0.0002487264285648827,54.28134556574843,1
2024-07-26 05:00:00,1.08526,1.08557,1.08513,1.08555,1704,55,0,0.00026721707240673354,66.55112651646499,1
2024-07-26 06:00:00,1.08555,1.0857,1.0854,1.08557,1594,55,0,1.8423840449477424e-05,54.37352245862867,1
2024-07-26 07:00:00,1.08557,1.0858,1.08539,1.08545,1789,55,0,-0.00011054100610730089,46.475195822454204,1
2024-07-26 08:00:00,1.08545,1.08545,1.08478,1.08497,3376,55,0,-0.00044221290708923444,38.29268292682773,1
2024-07-26 09:00:00,1.08497,1.08529,1.08421,1.08465,5236,55,0,-0.0002949390305723165,43.01369863013629,-1
2024-07-26 10:00:00,1.08466,1.08504,1.08393,1.08487,6263,55,0,0.00020283040612190106,55.41795665634813,-1
2024-07-26 11:00:00,1.08487,1.08539,1.08473,1.08512,4262,55,0,0.0002304423571488634,62.195121951221736,-1
2024-07-26 12:00:00,1.08512,1.0856,1.08481,1.08535,3976,55,0,0.00021195812444707585,65.60693641618445,-1
2024-07-26 13:00:00,1.08536,1.08586,1.08495,1.08583,3651,55,0,0.00044225365089611834,69.48717948718071,1
2024-07-26 14:00:00,1.08583,1.0863,1.08456,1.08578,11340,55,0,-4.6047723861075696e-05,67.62402088772694,1
2024-07-26 15:00:00,1.08578,1.08645,1.08564,1.08623,8494,55,0,0.00041444859916373034,67.79220779220736,1
2024-07-26 16:00:00,1.08625,1.08655,1.08488,1.08531,11914,55,0,-0.0008469661121494054,52.00000000000059,1
2024-07-26 17:00:00,1.08531,1.08574,1.08498,1.08552,5494,55,0,0.00019349310335292635,49.883990719259366,1
2024-07-26 18:00:00,1.08552,1.08642,1.08537,1.08626,3411,55,0,0.0006817009359569859,60.46025104602529,1
2024-07-26 19:00:00,1.08625,1.08628,1.0855299999999999,1.08578,3488,55,0,-0.0004418831587281735,52.31388329979814,1
2024-07-26 20:00:00,1.08578,1.08607,1.08534,1.08541,2949,55,0,-0.0003407688482012228,48.49624060150447,1
2024-07-26 21:00:00,1.08541,1.08564,1.08527,1.0855,3879,55,0,8.29179756958176e-05,50.472589792059345,-1
2024-07-26 22:00:00,1.0855,1.0855299999999999,1.08523,1.08547,1208,55,0,-2.7637033625071972e-05,55.16528925619735,-1
2024-07-29 00:00:00,1.08548,1.08573,1.08529,1.08534,1780,55,0,-0.00011976378895772744,57.419354838710106,-1
2024-07-29 01:00:00,1.08534,1.08541,1.085,1.08501,1385,55,0,-0.00030405218641160747,51.470588235294386,-1
2024-07-29 02:00:00,1.08501,1.0864,1.0848200000000001,1.08608,2923,55,0,0.0009861660261194505,58.60215053763319,-1
2024-07-29 03:00:00,1.08608,1.08654,1.0858,1.0863,3445,55,0,0.00020256334708323998,58.527827648114844,1
2024-07-29 04:00:00,1.08631,1.08672,1.08616,1.08616,2201,55,0,-0.0001288778422167125,53.15487571701661,1
2024-07-29 05:00:00,1.08616,1.08631,1.08589,1.08596,1522,55,0,-0.00018413493407964943,51.672862453532254,1
2024-07-29 06:00:00,1.08596,1.08613,1.08556,1.08564,1622,55,0,-0.00029467015359685433,44.38095238095149,-1
